CustomerID,CustomerNumber,FirstName,LastName,FullName,Gender,DateOfBirth,Email,PhoneNumber,AddressLine1,AddressLine2,City,StateProvince,PostalCode,Country,CustomerSegment,CustomerCategory,RegistrationDate,PreferredLanguage,PreferredCurrency,LoyaltyProgramID,LoyaltyPoints,MarketingOptIn,EmailOptIn,SMSOptIn,CustomerStatus
5032,CUST005032,Jennifer,Jones,Jennifer Jones,Female,13-06-1983,jennifer.jones5032@example.com,-9647330,426 Main St,,Hanoi,HN,94984,Germany,Retail,Standard,02-08-2024,English,USD,LP5849,1803,FALSE,FALSE,FALSE,Active
5033,CUST005033,Jennifer,Martinez,Jennifer Martinez,Female,03-10-1998,jennifer.martinez5033@example.com,-5300725,939 Main St,,San Francisco,NY,71744,Germany,Wholesale,Platinum,13-09-2020,English,INR,LP7902,1876,TRUE,FALSE,TRUE,Inactive
5034,CUST005034,Jennifer,Martinez,Jennifer Martinez,Female,09-12-1999,jennifer.martinez5034@example.com,-8008135,421 Main St,,San Francisco,MH,62252,Vietnam,Retail,Standard,14-04-2020,Chinese,USD,LP6787,1683,FALSE,FALSE,FALSE,Inactive
5035,CUST005035,Jessica,Davis,Jessica Davis,Male,28-05-1997,jessica.davis5035@example.com,-9035256,145 Main St,,Pune,WA,18265,USA,Retail,Gold,09-01-2023,German,CNY,LP2525,5289,TRUE,TRUE,FALSE,Inactive
5036,CUST005036,Mary,Miller,Mary Miller,Male,29-05-1995,mary.miller5036@example.com,-5186614,185 Main St,,Shanghai,SH,84944,Vietnam,Online,Standard,22-03-2023,German,CNY,LP3878,1711,TRUE,FALSE,TRUE,Inactive
5037,CUST005037,Mary,Johnson,Mary Johnson,Female,24-01-2006,mary.johnson5037@example.com,-4952502,122 Main St,,Seattle,WA,80585,Germany,Online,Platinum,22-06-2022,German,EUR,LP3644,9637,TRUE,TRUE,FALSE,Active
5038,CUST005038,Thomas,Davis,Thomas Davis,Male,01-02-1964,thomas.davis5038@example.com,-5013956,724 Main St,,Berlin,CA,53233,Vietnam,Wholesale,Platinum,13-08-2022,Hindi,EUR,LP1083,1,TRUE,TRUE,FALSE,Inactive
5039,CUST005039,Charles,Davis,Charles Davis,Female,17-07-2012,charles.davis5039@example.com,-7638191,207 Main St,,Mumbai,CA,38425,UK,Wholesale,Platinum,12-03-2019,Chinese,INR,LP3320,8093,FALSE,FALSE,TRUE,Active
5040,CUST005040,Susan,Brown,Susan Brown,Male,30-07-2010,susan.brown5040@example.com,-9866335,135 Main St,,San Francisco,MH,91848,China,Wholesale,Gold,25-08-2022,English,USD,LP7757,5473,TRUE,TRUE,TRUE,Active
5041,CUST005041,Joseph,Davis,Joseph Davis,Male,30-01-1968,joseph.davis5041@example.com,-5775553,75 Main St,,New York,SH,23087,UK,Online,Platinum,29-09-2018,Hindi,INR,LP7353,7949,TRUE,TRUE,FALSE,Inactive
5042,CUST005042,Michael,Brown,Michael Brown,Female,18-07-1979,michael.brown5042@example.com,-3104375,399 Main St,,San Francisco,CA,55682,USA,Wholesale,Platinum,11-12-2019,English,CNY,LP3271,1469,TRUE,TRUE,TRUE,Active
5043,CUST005043,Patricia,Garcia,Patricia Garcia,Female,16-07-1964,patricia.garcia5043@example.com,-1505683,509 Main St,,Pune,IL,20309,India,Online,Standard,01-06-2019,Chinese,CNY,LP2452,3331,TRUE,FALSE,TRUE,Inactive
5044,CUST005044,Jennifer,Martinez,Jennifer Martinez,Male,01-07-1965,jennifer.martinez5044@example.com,-4819374,533 Main St,,Mumbai,KA,78065,UK,Online,Silver,27-06-2018,Hindi,INR,LP9314,3474,TRUE,TRUE,TRUE,Active
5045,CUST005045,Charles,Brown,Charles Brown,Male,09-01-1992,charles.brown5045@example.com,-7215624,452 Main St,,Seattle,IL,22907,India,Online,Standard,12-03-2024,English,USD,LP1469,9450,FALSE,TRUE,FALSE,Inactive
5046,CUST005046,Richard,Jones,Richard Jones,Female,20-06-1966,richard.jones5046@example.com,-3231273,220 Main St,,Berlin,TX,33661,India,Retail,Silver,19-12-2019,English,EUR,LP5741,4691,FALSE,TRUE,TRUE,Inactive
5047,CUST005047,William,Davis,William Davis,Male,09-06-2010,william.davis5047@example.com,-9544648,572 Main St,,Shanghai,WA,32382,India,Retail,Silver,06-05-2021,Chinese,EUR,LP3408,9529,TRUE,TRUE,TRUE,Active
5048,CUST005048,Joseph,Williams,Joseph Williams,Male,07-08-1984,joseph.williams5048@example.com,-3133449,407 Main St,,Shanghai,NY,39931,China,Online,Silver,18-07-2022,Hindi,INR,LP6167,5701,FALSE,FALSE,FALSE,Inactive
5049,CUST005049,William,Smith,William Smith,Female,16-09-2004,william.smith5049@example.com,-1825230,971 Main St,,London,WA,43303,UK,Online,Gold,14-02-2024,Hindi,USD,LP3711,5637,FALSE,FALSE,FALSE,Inactive
5050,CUST005050,Susan,Johnson,Susan Johnson,Male,18-01-1993,susan.johnson5050@example.com,-4931141,557 Main St,,Mumbai,TX,45287,UK,Corporate,Gold,04-04-2022,Hindi,CNY,LP1516,4850,TRUE,TRUE,FALSE,Inactive
5051,CUST005051,Mary,Miller,Mary Miller,Male,25-04-2010,mary.miller5051@example.com,-2425410,296 Main St,,San Francisco,NY,84967,USA,Corporate,Gold,25-04-2022,Hindi,EUR,LP9661,7484,TRUE,TRUE,TRUE,Active
5052,CUST005052,James,Brown,James Brown,Male,04-01-1980,james.brown5052@example.com,-6897243,987 Main St,,Seattle,MH,17885,India,Corporate,Platinum,30-05-2022,Chinese,INR,LP3365,3824,FALSE,FALSE,TRUE,Active
5053,CUST005053,Susan,Johnson,Susan Johnson,Male,07-04-2011,susan.johnson5053@example.com,-5078438,843 Main St,,San Francisco,IL,61480,India,Online,Gold,06-08-2022,German,USD,LP8253,7773,FALSE,FALSE,FALSE,Active
5054,CUST005054,Mary,Garcia,Mary Garcia,Female,22-05-1999,mary.garcia5054@example.com,-5302295,790 Main St,,Berlin,IL,71249,Germany,Online,Platinum,12-06-2019,Chinese,EUR,LP8658,1614,TRUE,FALSE,FALSE,Active
5055,CUST005055,Michael,Williams,Michael Williams,Female,01-07-2012,michael.williams5055@example.com,-1608246,785 Main St,,Hanoi,TX,83965,Germany,Retail,Silver,17-01-2018,Hindi,CNY,LP6764,1315,FALSE,FALSE,FALSE,Inactive
5056,CUST005056,Susan,Williams,Susan Williams,Female,25-08-1995,susan.williams5056@example.com,-3456665,426 Main St,,New York,KA,49175,USA,Corporate,Gold,18-07-2024,German,EUR,LP7160,6311,FALSE,TRUE,TRUE,Inactive
5057,CUST005057,Susan,Miller,Susan Miller,Female,06-01-1989,susan.miller5057@example.com,-8998939,603 Main St,,Shanghai,HN,49922,India,Retail,Silver,14-07-2022,Hindi,CNY,LP5685,6588,TRUE,TRUE,FALSE,Active
5058,CUST005058,Jennifer,Brown,Jennifer Brown,Male,14-03-2008,jennifer.brown5058@example.com,-5667968,415 Main St,,San Francisco,HN,48838,Germany,Online,Standard,10-10-2020,Hindi,EUR,LP1545,2086,TRUE,FALSE,TRUE,Active
5059,CUST005059,Karen,Johnson,Karen Johnson,Male,04-09-1994,karen.johnson5059@example.com,-8350656,303 Main St,,Mumbai,WA,50750,Vietnam,Corporate,Gold,15-09-2018,English,INR,LP4536,6553,TRUE,TRUE,TRUE,Inactive
5060,CUST005060,John,Miller,John Miller,Female,20-04-1986,john.miller5060@example.com,-8459402,313 Main St,,Mumbai,BE,11799,UK,Retail,Platinum,05-04-2022,Hindi,EUR,LP4061,5000,TRUE,TRUE,TRUE,Active
5061,CUST005061,Richard,Smith,Richard Smith,Female,02-10-2007,richard.smith5061@example.com,-2597837,128 Main St,,London,CA,80895,India,Wholesale,Gold,23-02-2024,Hindi,INR,LP5097,9314,TRUE,FALSE,TRUE,Inactive
5062,CUST005062,James,Smith,James Smith,Female,16-04-1967,james.smith5062@example.com,-6587532,898 Main St,,Mumbai,KA,35125,USA,Retail,Standard,11-08-2022,English,USD,LP8212,7197,TRUE,FALSE,FALSE,Inactive
5063,CUST005063,Mary,Davis,Mary Davis,Male,20-05-1969,mary.davis5063@example.com,-9045374,167 Main St,,Chicago,MH,20623,India,Wholesale,Standard,01-09-2020,Chinese,EUR,LP1932,3862,FALSE,TRUE,FALSE,Active
5064,CUST005064,Richard,Rodriguez,Richard Rodriguez,Male,23-12-1979,richard.rodriguez5064@example.com,-2575501,402 Main St,,Berlin,MH,69712,UK,Corporate,Standard,15-06-2023,Hindi,USD,LP3483,2164,FALSE,FALSE,FALSE,Inactive
5065,CUST005065,Susan,Brown,Susan Brown,Male,17-06-1972,susan.brown5065@example.com,-7105735,563 Main St,,Seattle,CA,62788,USA,Corporate,Gold,03-07-2022,German,INR,LP3120,2457,FALSE,TRUE,FALSE,Inactive
5066,CUST005066,Patricia,Williams,Patricia Williams,Female,11-04-1996,patricia.williams5066@example.com,-8067643,816 Main St,,Hanoi,IL,94343,China,Online,Standard,16-06-2018,Hindi,USD,LP5529,3316,FALSE,TRUE,TRUE,Active
5067,CUST005067,Elizabeth,Garcia,Elizabeth Garcia,Female,03-08-1972,elizabeth.garcia5067@example.com,-9195706,652 Main St,,Chicago,HN,52845,China,Online,Silver,12-01-2018,English,USD,LP8298,2895,TRUE,TRUE,TRUE,Active
5068,CUST005068,Patricia,Miller,Patricia Miller,Female,20-09-2006,patricia.miller5068@example.com,-1779631,694 Main St,,New York,BE,71868,Vietnam,Corporate,Gold,22-05-2022,English,INR,LP2845,703,FALSE,TRUE,TRUE,Inactive
5069,CUST005069,Linda,Williams,Linda Williams,Female,15-12-1998,linda.williams5069@example.com,-5150405,927 Main St,,Shanghai,SH,55451,China,Wholesale,Platinum,17-10-2018,German,USD,LP8300,4228,TRUE,FALSE,TRUE,Active
5070,CUST005070,Elizabeth,Garcia,Elizabeth Garcia,Female,02-12-1999,elizabeth.garcia5070@example.com,-8744445,844 Main St,,Chicago,IL,16757,India,Retail,Standard,07-11-2019,German,EUR,LP5274,9326,TRUE,FALSE,FALSE,Active
5071,CUST005071,David,Brown,David Brown,Female,04-07-2002,david.brown5071@example.com,-2109954,103 Main St,,Chicago,SH,53265,Germany,Corporate,Platinum,27-07-2021,Chinese,EUR,LP5291,1151,TRUE,TRUE,FALSE,Inactive
5072,CUST005072,John,Brown,John Brown,Female,17-12-1977,john.brown5072@example.com,-5441432,721 Main St,,Mumbai,MH,14024,USA,Wholesale,Silver,12-03-2019,German,USD,LP2237,4017,FALSE,TRUE,TRUE,Inactive
5073,CUST005073,Jennifer,Garcia,Jennifer Garcia,Female,04-04-1962,jennifer.garcia5073@example.com,-5780583,872 Main St,,Pune,BE,26298,China,Online,Silver,10-01-2021,Chinese,USD,LP4764,661,FALSE,FALSE,TRUE,Inactive
5074,CUST005074,Sarah,Williams,Sarah Williams,Male,14-06-1988,sarah.williams5074@example.com,-1019657,697 Main St,,Chicago,MH,72241,India,Corporate,Silver,21-12-2020,English,USD,LP3773,8389,TRUE,TRUE,TRUE,Inactive
5075,CUST005075,Mary,Jones,Mary Jones,Female,09-04-1981,mary.jones5075@example.com,-9535329,731 Main St,,Shanghai,CA,13732,USA,Online,Standard,29-06-2018,Chinese,CNY,LP7454,5773,FALSE,FALSE,TRUE,Inactive
5076,CUST005076,Jennifer,Jones,Jennifer Jones,Female,27-12-1965,jennifer.jones5076@example.com,-8283296,863 Main St,,London,TX,98027,UK,Corporate,Platinum,02-02-2018,German,EUR,LP2729,1806,TRUE,TRUE,TRUE,Active
5077,CUST005077,Mary,Davis,Mary Davis,Female,11-03-1974,mary.davis5077@example.com,-2518887,129 Main St,,Hanoi,NY,55260,China,Wholesale,Gold,23-03-2020,English,EUR,LP2035,7785,FALSE,FALSE,TRUE,Active
5078,CUST005078,Susan,Miller,Susan Miller,Male,02-05-1964,susan.miller5078@example.com,-5242477,767 Main St,,Mumbai,TX,11519,UK,Corporate,Standard,28-01-2018,German,CNY,LP3168,4312,TRUE,FALSE,FALSE,Inactive
5079,CUST005079,Michael,Williams,Michael Williams,Male,03-08-1966,michael.williams5079@example.com,-1332550,828 Main St,,Pune,TX,15606,Germany,Corporate,Standard,31-01-2022,German,EUR,LP8880,8427,TRUE,FALSE,FALSE,Active
5080,CUST005080,Robert,Johnson,Robert Johnson,Female,07-10-1999,robert.johnson5080@example.com,-1383724,157 Main St,,Hanoi,TX,13935,China,Corporate,Gold,23-02-2020,German,INR,LP4106,8698,FALSE,TRUE,TRUE,Active
5081,CUST005081,Mary,Garcia,Mary Garcia,Female,31-08-1962,mary.garcia5081@example.com,-8564438,247 Main St,,New York,KA,49162,USA,Online,Platinum,11-03-2024,German,INR,LP6525,7929,TRUE,FALSE,TRUE,Active
5082,CUST005082,Jessica,Garcia,Jessica Garcia,Female,17-07-1969,jessica.garcia5082@example.com,-2268778,980 Main St,,Hanoi,CA,56772,Vietnam,Online,Standard,17-01-2021,German,CNY,LP4801,2405,TRUE,TRUE,FALSE,Active
5083,CUST005083,Robert,Garcia,Robert Garcia,Male,23-06-1962,robert.garcia5083@example.com,-1929648,581 Main St,,London,MH,25748,Germany,Corporate,Platinum,27-03-2018,English,CNY,LP7218,7323,FALSE,TRUE,FALSE,Inactive
5084,CUST005084,Jessica,Miller,Jessica Miller,Female,18-08-2006,jessica.miller5084@example.com,-1481168,739 Main St,,Chicago,IL,41930,Vietnam,Wholesale,Standard,19-08-2024,Hindi,EUR,LP1082,4131,TRUE,TRUE,TRUE,Inactive
5085,CUST005085,Linda,Martinez,Linda Martinez,Female,05-10-2010,linda.martinez5085@example.com,-2970403,10 Main St,,Seattle,CA,37036,Germany,Wholesale,Silver,04-06-2018,Hindi,CNY,LP2943,7636,TRUE,TRUE,FALSE,Active
5086,CUST005086,Michael,Davis,Michael Davis,Female,24-12-1974,michael.davis5086@example.com,-9042623,87 Main St,,Hanoi,HN,65896,India,Retail,Standard,13-05-2021,Hindi,CNY,LP4544,4837,TRUE,TRUE,TRUE,Inactive
5087,CUST005087,Joseph,Brown,Joseph Brown,Female,28-04-1988,joseph.brown5087@example.com,-1219394,91 Main St,,San Francisco,WA,69063,China,Retail,Platinum,03-03-2022,Chinese,EUR,LP8296,2430,TRUE,FALSE,FALSE,Active
5088,CUST005088,William,Williams,William Williams,Male,27-07-2002,william.williams5088@example.com,-9183450,964 Main St,,Berlin,KA,95824,UK,Retail,Standard,03-04-2021,English,INR,LP5121,3399,FALSE,FALSE,TRUE,Inactive
5089,CUST005089,John,Johnson,John Johnson,Female,24-04-2010,john.johnson5089@example.com,-1437028,965 Main St,,Mumbai,BE,54787,Vietnam,Wholesale,Platinum,16-03-2023,German,USD,LP9525,5234,TRUE,TRUE,FALSE,Active
5090,CUST005090,James,Jones,James Jones,Female,26-02-1983,james.jones5090@example.com,-5139849,424 Main St,,Shanghai,WA,63620,Vietnam,Online,Standard,26-06-2021,Hindi,CNY,LP9981,3665,FALSE,FALSE,FALSE,Inactive
5091,CUST005091,Robert,Brown,Robert Brown,Male,30-06-1991,robert.brown5091@example.com,-4377473,448 Main St,,Mumbai,BE,19276,India,Retail,Gold,30-06-2020,German,USD,LP6909,6591,TRUE,TRUE,TRUE,Active
5092,CUST005092,Sarah,Johnson,Sarah Johnson,Female,11-11-2009,sarah.johnson5092@example.com,-8806502,951 Main St,,Pune,HN,59029,USA,Online,Gold,17-07-2022,Chinese,INR,LP7756,2752,TRUE,FALSE,FALSE,Active
5093,CUST005093,Elizabeth,Miller,Elizabeth Miller,Male,26-07-1985,elizabeth.miller5093@example.com,-6557846,742 Main St,,New York,SH,91223,China,Corporate,Platinum,16-04-2019,German,EUR,LP9940,4276,TRUE,TRUE,FALSE,Inactive
5094,CUST005094,Jessica,Smith,Jessica Smith,Male,26-08-2014,jessica.smith5094@example.com,-8777794,161 Main St,,Chicago,BE,49968,India,Corporate,Gold,12-01-2020,Chinese,EUR,LP4141,529,FALSE,TRUE,FALSE,Inactive
5095,CUST005095,David,Miller,David Miller,Female,14-04-1982,david.miller5095@example.com,-7490202,256 Main St,,Shanghai,HN,70749,UK,Online,Gold,17-10-2022,English,CNY,LP2826,3365,FALSE,TRUE,FALSE,Inactive
5096,CUST005096,Robert,Williams,Robert Williams,Female,13-11-2007,robert.williams5096@example.com,-8051165,55 Main St,,Pune,WA,96710,UK,Corporate,Platinum,21-11-2019,Chinese,USD,LP7327,4406,TRUE,FALSE,TRUE,Active
5097,CUST005097,Sarah,Williams,Sarah Williams,Male,03-07-2007,sarah.williams5097@example.com,-7828597,255 Main St,,Seattle,WA,44638,India,Wholesale,Standard,24-10-2022,Hindi,INR,LP9313,6514,TRUE,FALSE,FALSE,Active
5098,CUST005098,Richard,Brown,Richard Brown,Male,21-05-1974,richard.brown5098@example.com,-7647475,983 Main St,,Shanghai,MH,50240,USA,Retail,Gold,22-11-2018,English,INR,LP4401,218,FALSE,TRUE,FALSE,Active
5099,CUST005099,Robert,Garcia,Robert Garcia,Male,12-10-1970,robert.garcia5099@example.com,-2443062,745 Main St,,London,KA,48904,China,Retail,Platinum,23-11-2023,English,CNY,LP9855,7952,TRUE,TRUE,TRUE,Inactive
5100,CUST005100,Barbara,Brown,Barbara Brown,Male,13-03-1973,barbara.brown5100@example.com,-2812221,476 Main St,,Hanoi,IL,77771,India,Wholesale,Platinum,30-04-2022,Chinese,USD,LP4010,3136,TRUE,FALSE,TRUE,Inactive
5101,CUST005101,Charles,Davis,Charles Davis,Male,09-04-1988,charles.davis5101@example.com,-6299990,511 Main St,,New York,TX,96997,USA,Corporate,Standard,21-09-2022,English,USD,LP5322,6406,FALSE,TRUE,FALSE,Active
5102,CUST005102,Linda,Johnson,Linda Johnson,Male,05-01-1995,linda.johnson5102@example.com,-6080774,796 Main St,,Mumbai,TX,40931,USA,Corporate,Gold,24-03-2022,English,CNY,LP9962,2502,TRUE,TRUE,TRUE,Inactive
5103,CUST005103,Joseph,Jones,Joseph Jones,Male,03-04-1985,joseph.jones5103@example.com,-1728675,292 Main St,,San Francisco,MH,38576,India,Online,Silver,15-03-2023,English,CNY,LP3693,4210,TRUE,FALSE,FALSE,Active
5104,CUST005104,Elizabeth,Davis,Elizabeth Davis,Male,13-09-1971,elizabeth.davis5104@example.com,-7003958,583 Main St,,New York,BE,73504,Germany,Corporate,Platinum,10-10-2020,German,USD,LP4417,8634,TRUE,FALSE,FALSE,Active
5105,CUST005105,Elizabeth,Brown,Elizabeth Brown,Male,06-05-1993,elizabeth.brown5105@example.com,-2878037,408 Main St,,Chicago,CA,55971,UK,Wholesale,Platinum,30-04-2019,Hindi,EUR,LP6029,1936,FALSE,TRUE,TRUE,Active
5106,CUST005106,Jessica,Smith,Jessica Smith,Female,15-11-2001,jessica.smith5106@example.com,-7652258,283 Main St,,New York,MH,98927,China,Retail,Platinum,04-10-2020,Hindi,INR,LP3801,1256,FALSE,FALSE,TRUE,Inactive
5107,CUST005107,Patricia,Johnson,Patricia Johnson,Male,31-07-2012,patricia.johnson5107@example.com,-4180234,775 Main St,,Pune,NY,71729,Germany,Retail,Gold,20-08-2023,Chinese,CNY,LP3331,245,FALSE,FALSE,FALSE,Inactive
5108,CUST005108,Mary,Rodriguez,Mary Rodriguez,Female,23-11-1988,mary.rodriguez5108@example.com,-9980943,972 Main St,,Shanghai,WA,32845,Germany,Wholesale,Gold,11-08-2019,Hindi,CNY,LP3054,3298,FALSE,TRUE,TRUE,Inactive
5109,CUST005109,Jessica,Garcia,Jessica Garcia,Female,19-02-2007,jessica.garcia5109@example.com,-9913433,967 Main St,,Seattle,HN,38249,Germany,Corporate,Gold,05-08-2023,German,USD,LP1755,9938,FALSE,TRUE,TRUE,Active
