CustomerID,CustomerNumber,FirstName,LastName,FullName,Gender,DateOfBirth,Email,PhoneNumber,AddressLine1,AddressLine2,City,StateProvince,PostalCode,Country,CustomerSegment,CustomerCategory,RegistrationDate,PreferredLanguage,PreferredCurrency,LoyaltyProgramID,LoyaltyPoints,MarketingOptIn,EmailOptIn,SMSOptIn,CustomerStatus
20029,CUST020029,William,Martinez,William Martinez,Male,05-02-2012,william.martinez20029@example.com,-2649892,86 Main St,,Pune,SH,74632,UK,Wholesale,Gold,25-11-2022,Hindi,USD,LP2460,2633,TRUE,FALSE,TRUE,Active
20030,CUST020030,James,Brown,James Brown,Female,21-07-1962,james.brown20030@example.com,-5898550,810 Main St,,New York,SH,88484,Germany,Online,Silver,10-06-2023,German,INR,LP1626,7710,TRUE,FALSE,TRUE,Inactive
20031,CUST020031,Michael,Williams,Michael Williams,Male,26-05-1993,michael.williams20031@example.com,-1578176,429 Main St,,Seattle,MH,78167,Germany,Retail,Standard,18-02-2018,Hindi,INR,LP3983,8927,TRUE,FALSE,TRUE,Inactive
20032,CUST020032,Jennifer,Jones,Jennifer Jones,Male,21-06-1997,jennifer.jones20032@example.com,-3761231,522 Main St,,Shanghai,SH,55933,Vietnam,Wholesale,Silver,31-07-2021,German,EUR,LP6258,1761,TRUE,FALSE,FALSE,Active
20033,CUST020033,Richard,Martinez,Richard Martinez,Male,19-05-1980,richard.martinez20033@example.com,-3834560,333 Main St,,Shanghai,IL,41426,Germany,Retail,Standard,09-01-2023,Hindi,INR,LP6322,305,TRUE,TRUE,TRUE,Active
20034,CUST020034,Thomas,Davis,Thomas Davis,Male,02-01-1979,thomas.davis20034@example.com,-3722552,891 Main St,,London,HN,79613,India,Online,Silver,24-12-2022,Chinese,CNY,LP3241,7239,FALSE,FALSE,TRUE,Inactive
20035,CUST020035,Barbara,Williams,Barbara Williams,Male,06-02-1967,barbara.williams20035@example.com,-8726013,904 Main St,,New York,HN,62873,Germany,Corporate,Gold,15-08-2022,Hindi,USD,LP9046,2394,FALSE,FALSE,FALSE,Active
20036,CUST020036,Thomas,Brown,Thomas Brown,Female,05-03-1995,thomas.brown20036@example.com,-6732691,577 Main St,,San Francisco,MH,57227,Vietnam,Online,Platinum,28-03-2023,Chinese,EUR,LP7070,4646,TRUE,TRUE,FALSE,Inactive
20037,CUST020037,Joseph,Martinez,Joseph Martinez,Male,16-01-1960,joseph.martinez20037@example.com,-8515458,553 Main St,,San Francisco,BE,18741,China,Online,Platinum,31-08-2019,German,USD,LP5827,9583,FALSE,TRUE,TRUE,Active
20038,CUST020038,Michael,Johnson,Michael Johnson,Male,12-04-1980,michael.johnson20038@example.com,-9365996,912 Main St,,Berlin,TX,89376,UK,Retail,Standard,14-07-2018,Chinese,INR,LP9061,1740,FALSE,FALSE,FALSE,Active
20039,CUST020039,Patricia,Brown,Patricia Brown,Female,16-03-1970,patricia.brown20039@example.com,-7296164,755 Main St,,Berlin,MH,64347,China,Online,Silver,19-05-2024,English,INR,LP3198,4962,TRUE,FALSE,TRUE,Active
20040,CUST020040,Jessica,Davis,Jessica Davis,Male,01-06-1972,jessica.davis20040@example.com,-8766687,805 Main St,,San Francisco,BE,28752,Germany,Wholesale,Gold,11-10-2023,German,INR,LP1612,7236,TRUE,TRUE,FALSE,Active
20041,CUST020041,Jessica,Jones,Jessica Jones,Female,13-05-1979,jessica.jones20041@example.com,-3153559,530 Main St,,Shanghai,NY,17898,UK,Corporate,Silver,29-01-2021,Hindi,INR,LP7016,3448,FALSE,TRUE,FALSE,Inactive
20042,CUST020042,Thomas,Davis,Thomas Davis,Female,24-10-2000,thomas.davis20042@example.com,-9870760,400 Main St,,Seattle,MH,76771,USA,Online,Gold,04-03-2020,Chinese,USD,LP8924,1503,FALSE,TRUE,FALSE,Active
20043,CUST020043,Linda,Martinez,Linda Martinez,Male,02-01-1963,linda.martinez20043@example.com,-3434881,416 Main St,,Pune,HN,78745,Germany,Corporate,Standard,12-01-2024,Hindi,USD,LP8268,9858,FALSE,FALSE,FALSE,Inactive
20044,CUST020044,Michael,Garcia,Michael Garcia,Male,24-02-1970,michael.garcia20044@example.com,-2947640,840 Main St,,Mumbai,KA,44377,Germany,Retail,Gold,27-12-2019,Chinese,INR,LP7542,7720,FALSE,FALSE,TRUE,Active
20045,CUST020045,Elizabeth,Johnson,Elizabeth Johnson,Female,29-07-1964,elizabeth.johnson20045@example.com,-1022774,41 Main St,,San Francisco,TX,87844,India,Corporate,Silver,10-11-2018,Chinese,USD,LP1736,8349,TRUE,FALSE,FALSE,Inactive
20046,CUST020046,Patricia,Smith,Patricia Smith,Male,13-01-1995,patricia.smith20046@example.com,-5259897,391 Main St,,Hanoi,CA,55953,India,Wholesale,Silver,13-10-2021,Chinese,CNY,LP3444,3631,FALSE,FALSE,FALSE,Active
20047,CUST020047,David,Smith,David Smith,Male,20-05-1969,david.smith20047@example.com,-1980859,431 Main St,,Mumbai,CA,83974,India,Wholesale,Silver,03-08-2024,English,INR,LP1348,9121,FALSE,FALSE,FALSE,Active
20048,CUST020048,Mary,Brown,Mary Brown,Male,31-01-2013,mary.brown20048@example.com,-8929429,971 Main St,,San Francisco,NY,51599,Vietnam,Retail,Standard,05-07-2022,Hindi,CNY,LP5927,2126,TRUE,FALSE,TRUE,Active
20049,CUST020049,James,Miller,James Miller,Male,10-04-1980,james.miller20049@example.com,-4300572,436 Main St,,Shanghai,SH,92101,Germany,Corporate,Standard,21-04-2019,Hindi,INR,LP6947,616,FALSE,FALSE,FALSE,Inactive
20050,CUST020050,Robert,Williams,Robert Williams,Female,11-07-1978,robert.williams20050@example.com,-8341468,621 Main St,,Hanoi,BE,66617,UK,Wholesale,Silver,23-07-2020,English,CNY,LP4534,2780,FALSE,TRUE,TRUE,Active
20051,CUST020051,Mary,Rodriguez,Mary Rodriguez,Male,02-06-1966,mary.rodriguez20051@example.com,-1771470,500 Main St,,Pune,SH,48841,Vietnam,Retail,Standard,17-01-2024,English,USD,LP2364,7994,FALSE,FALSE,TRUE,Inactive
20052,CUST020052,Michael,Martinez,Michael Martinez,Male,04-09-1985,michael.martinez20052@example.com,-7395210,800 Main St,,Mumbai,KA,12322,UK,Retail,Gold,30-01-2020,English,EUR,LP9218,6683,FALSE,FALSE,FALSE,Active
20053,CUST020053,Jennifer,Brown,Jennifer Brown,Female,11-06-1976,jennifer.brown20053@example.com,-5989355,683 Main St,,Shanghai,WA,48564,UK,Online,Platinum,09-12-2019,Hindi,EUR,LP2174,9549,TRUE,TRUE,TRUE,Active
20054,CUST020054,Barbara,Rodriguez,Barbara Rodriguez,Female,17-08-2001,barbara.rodriguez20054@example.com,-4360851,84 Main St,,Pune,SH,52312,Vietnam,Online,Gold,31-10-2021,German,USD,LP7973,4561,FALSE,TRUE,TRUE,Active
20055,CUST020055,Jessica,Rodriguez,Jessica Rodriguez,Male,04-03-1992,jessica.rodriguez20055@example.com,-9137156,906 Main St,,Chicago,CA,12080,USA,Retail,Standard,16-07-2023,Chinese,INR,LP1198,9396,FALSE,FALSE,TRUE,Active
20056,CUST020056,Mary,Miller,Mary Miller,Female,22-10-1968,mary.miller20056@example.com,-7340677,135 Main St,,San Francisco,NY,99078,China,Wholesale,Silver,27-08-2024,German,EUR,LP8578,2951,TRUE,FALSE,TRUE,Inactive
20057,CUST020057,Jessica,Rodriguez,Jessica Rodriguez,Male,29-10-1969,jessica.rodriguez20057@example.com,-2218276,405 Main St,,London,WA,67488,Germany,Wholesale,Standard,25-08-2023,German,EUR,LP6661,8903,FALSE,TRUE,FALSE,Inactive
20058,CUST020058,William,Smith,William Smith,Male,18-06-2003,william.smith20058@example.com,-8486382,541 Main St,,Mumbai,SH,32088,India,Online,Gold,13-10-2018,Hindi,CNY,LP9947,8432,FALSE,TRUE,TRUE,Inactive
20059,CUST020059,Karen,Brown,Karen Brown,Male,10-06-1976,karen.brown20059@example.com,-5483939,473 Main St,,Pune,SH,23212,Vietnam,Online,Gold,18-06-2020,Chinese,INR,LP5776,9403,TRUE,FALSE,TRUE,Inactive
20060,CUST020060,Richard,Smith,Richard Smith,Male,03-05-1979,richard.smith20060@example.com,-1301971,758 Main St,,London,KA,55945,UK,Corporate,Standard,01-07-2024,German,CNY,LP5028,3717,TRUE,TRUE,FALSE,Active
20061,CUST020061,Thomas,Smith,Thomas Smith,Male,16-03-1997,thomas.smith20061@example.com,-7424155,549 Main St,,London,MH,56503,India,Wholesale,Gold,27-06-2021,Hindi,USD,LP5931,8158,FALSE,TRUE,FALSE,Inactive
20062,CUST020062,Sarah,Miller,Sarah Miller,Male,25-02-2013,sarah.miller20062@example.com,-8029941,335 Main St,,Hanoi,TX,91039,Vietnam,Retail,Standard,01-11-2024,German,EUR,LP5200,7669,TRUE,TRUE,TRUE,Active
20063,CUST020063,Richard,Davis,Richard Davis,Male,01-08-1961,richard.davis20063@example.com,-7112065,933 Main St,,Mumbai,KA,25982,China,Online,Platinum,10-06-2023,Chinese,INR,LP6218,1307,FALSE,FALSE,FALSE,Active
20064,CUST020064,Elizabeth,Johnson,Elizabeth Johnson,Male,15-12-1988,elizabeth.johnson20064@example.com,-2388887,299 Main St,,San Francisco,BE,40527,USA,Retail,Standard,23-03-2022,Chinese,CNY,LP8194,5865,FALSE,FALSE,FALSE,Active
20065,CUST020065,Thomas,Martinez,Thomas Martinez,Male,13-03-2012,thomas.martinez20065@example.com,-8661755,689 Main St,,Pune,NY,96349,Vietnam,Corporate,Silver,29-12-2018,German,USD,LP4284,4634,TRUE,FALSE,TRUE,Active
20066,CUST020066,Linda,Johnson,Linda Johnson,Male,03-08-2005,linda.johnson20066@example.com,-8020332,90 Main St,,Hanoi,CA,60560,UK,Corporate,Gold,24-04-2018,Chinese,EUR,LP7906,8143,TRUE,FALSE,TRUE,Active
20067,CUST020067,Jessica,Smith,Jessica Smith,Male,29-01-1979,jessica.smith20067@example.com,-7862837,91 Main St,,Berlin,MH,18068,UK,Online,Platinum,29-03-2020,German,INR,LP7741,9468,TRUE,FALSE,TRUE,Active
20068,CUST020068,Joseph,Rodriguez,Joseph Rodriguez,Female,13-12-1988,joseph.rodriguez20068@example.com,-5724748,611 Main St,,San Francisco,CA,42747,Germany,Wholesale,Silver,15-03-2020,Chinese,EUR,LP7429,9546,TRUE,FALSE,FALSE,Active
20069,CUST020069,Elizabeth,Martinez,Elizabeth Martinez,Male,28-06-1984,elizabeth.martinez20069@example.com,-4917492,975 Main St,,Hanoi,MH,55526,India,Online,Standard,16-06-2018,German,CNY,LP7946,2414,FALSE,TRUE,FALSE,Inactive
20070,CUST020070,William,Garcia,William Garcia,Female,16-10-1997,william.garcia20070@example.com,-5009872,673 Main St,,San Francisco,KA,14737,Vietnam,Retail,Standard,16-05-2022,English,EUR,LP3244,4748,TRUE,TRUE,TRUE,Inactive
20071,CUST020071,Jessica,Rodriguez,Jessica Rodriguez,Male,27-01-1974,jessica.rodriguez20071@example.com,-5174775,730 Main St,,San Francisco,SH,54449,Vietnam,Wholesale,Gold,22-08-2022,German,INR,LP9343,3736,FALSE,FALSE,TRUE,Active
20072,CUST020072,Patricia,Jones,Patricia Jones,Female,20-07-2007,patricia.jones20072@example.com,-1328755,458 Main St,,London,HN,15910,Vietnam,Online,Gold,26-05-2019,German,INR,LP7906,5086,FALSE,FALSE,FALSE,Inactive
20073,CUST020073,Thomas,Brown,Thomas Brown,Female,30-09-2004,thomas.brown20073@example.com,-1291803,622 Main St,,Hanoi,MH,25846,India,Online,Silver,18-09-2018,English,CNY,LP6993,6935,TRUE,TRUE,TRUE,Inactive
20074,CUST020074,Thomas,Williams,Thomas Williams,Male,21-02-2013,thomas.williams20074@example.com,-5005385,882 Main St,,Chicago,NY,69675,India,Online,Silver,07-06-2021,Hindi,INR,LP2172,4087,TRUE,TRUE,TRUE,Active
20075,CUST020075,Karen,Jones,Karen Jones,Male,14-04-1970,karen.jones20075@example.com,-9501385,676 Main St,,San Francisco,TX,11651,China,Corporate,Silver,05-07-2021,Hindi,EUR,LP6548,8602,FALSE,TRUE,FALSE,Active
20076,CUST020076,Karen,Brown,Karen Brown,Male,05-07-1979,karen.brown20076@example.com,-9618645,904 Main St,,Mumbai,SH,86397,USA,Online,Gold,19-01-2023,Hindi,CNY,LP8211,7869,TRUE,TRUE,FALSE,Inactive
20077,CUST020077,Jennifer,Martinez,Jennifer Martinez,Male,19-01-2011,jennifer.martinez20077@example.com,-5779353,390 Main St,,London,KA,79121,Vietnam,Retail,Standard,24-06-2024,Chinese,USD,LP2425,8228,TRUE,TRUE,TRUE,Active
20078,CUST020078,Susan,Brown,Susan Brown,Female,05-03-1979,susan.brown20078@example.com,-2915608,841 Main St,,Hanoi,CA,89074,USA,Retail,Platinum,14-11-2022,Hindi,USD,LP9874,4000,FALSE,FALSE,TRUE,Inactive
20079,CUST020079,Thomas,Smith,Thomas Smith,Male,05-05-1976,thomas.smith20079@example.com,-8339854,24 Main St,,London,KA,71130,Germany,Retail,Gold,22-07-2021,Hindi,EUR,LP7440,8364,TRUE,FALSE,TRUE,Inactive
20080,CUST020080,Jennifer,Brown,Jennifer Brown,Male,12-08-1995,jennifer.brown20080@example.com,-2771116,882 Main St,,San Francisco,NY,63133,China,Wholesale,Platinum,29-06-2020,English,USD,LP6979,9214,TRUE,FALSE,FALSE,Active
20081,CUST020081,Mary,Rodriguez,Mary Rodriguez,Male,19-09-2008,mary.rodriguez20081@example.com,-4986226,641 Main St,,Shanghai,SH,89362,USA,Online,Platinum,06-05-2023,Hindi,INR,LP9046,7053,FALSE,TRUE,FALSE,Active
20082,CUST020082,Jennifer,Jones,Jennifer Jones,Female,04-05-1997,jennifer.jones20082@example.com,-5364126,287 Main St,,Seattle,NY,52068,India,Online,Standard,19-06-2021,English,CNY,LP1145,6368,TRUE,TRUE,FALSE,Active
20083,CUST020083,Joseph,Johnson,Joseph Johnson,Female,15-04-2001,joseph.johnson20083@example.com,-4881692,781 Main St,,Chicago,CA,13027,Vietnam,Retail,Standard,23-11-2021,Chinese,CNY,LP2760,1302,FALSE,TRUE,FALSE,Active
20084,CUST020084,Michael,Davis,Michael Davis,Female,02-09-1976,michael.davis20084@example.com,-1033523,690 Main St,,San Francisco,CA,51647,China,Wholesale,Silver,02-01-2020,English,EUR,LP8562,3904,FALSE,TRUE,TRUE,Active
20085,CUST020085,Patricia,Rodriguez,Patricia Rodriguez,Male,29-12-1973,patricia.rodriguez20085@example.com,-4912141,411 Main St,,London,CA,55518,USA,Online,Standard,10-12-2020,English,EUR,LP2609,1523,FALSE,FALSE,FALSE,Active
20086,CUST020086,Jennifer,Martinez,Jennifer Martinez,Male,26-06-1981,jennifer.martinez20086@example.com,-5438508,270 Main St,,London,SH,16652,Vietnam,Corporate,Platinum,31-12-2020,English,EUR,LP9274,9377,TRUE,TRUE,TRUE,Active
20087,CUST020087,James,Brown,James Brown,Female,01-07-2004,james.brown20087@example.com,-4345863,739 Main St,,Hanoi,NY,31892,UK,Wholesale,Silver,24-11-2021,English,USD,LP3501,4274,FALSE,FALSE,TRUE,Active
20088,CUST020088,Mary,Davis,Mary Davis,Male,11-04-1964,mary.davis20088@example.com,-1158725,20 Main St,,London,KA,52249,India,Wholesale,Gold,07-06-2023,Chinese,USD,LP6620,1128,TRUE,TRUE,FALSE,Inactive
20089,CUST020089,Jessica,Smith,Jessica Smith,Female,08-07-1995,jessica.smith20089@example.com,-2922686,261 Main St,,London,KA,19848,India,Corporate,Standard,31-10-2024,Hindi,INR,LP3660,690,TRUE,TRUE,FALSE,Active
20090,CUST020090,John,Williams,John Williams,Male,07-07-1963,john.williams20090@example.com,-4021471,309 Main St,,Pune,MH,88596,UK,Retail,Silver,12-11-2018,German,EUR,LP3193,8130,TRUE,FALSE,TRUE,Inactive
20091,CUST020091,David,Williams,David Williams,Male,15-07-1995,david.williams20091@example.com,-2707084,648 Main St,,Hanoi,HN,80857,China,Online,Standard,21-11-2019,Chinese,INR,LP8316,3986,TRUE,FALSE,FALSE,Active
20092,CUST020092,William,Jones,William Jones,Male,09-09-1981,william.jones20092@example.com,-5967148,945 Main St,,Pune,IL,36467,China,Wholesale,Silver,06-03-2021,German,INR,LP9448,2156,TRUE,TRUE,TRUE,Inactive
20093,CUST020093,Michael,Rodriguez,Michael Rodriguez,Male,19-06-1977,michael.rodriguez20093@example.com,-1153960,393 Main St,,Pune,CA,52572,Germany,Retail,Platinum,10-09-2018,English,USD,LP9395,1860,TRUE,TRUE,FALSE,Active
20094,CUST020094,Thomas,Miller,Thomas Miller,Male,19-04-1973,thomas.miller20094@example.com,-4690161,913 Main St,,Mumbai,KA,50418,Germany,Retail,Gold,17-09-2024,Chinese,CNY,LP6146,4082,TRUE,FALSE,FALSE,Inactive
20095,CUST020095,Thomas,Johnson,Thomas Johnson,Male,26-06-1966,thomas.johnson20095@example.com,-5251798,908 Main St,,New York,TX,41900,China,Retail,Gold,18-01-2022,Chinese,USD,LP9030,4667,TRUE,TRUE,TRUE,Inactive
20096,CUST020096,Sarah,Smith,Sarah Smith,Male,03-08-1986,sarah.smith20096@example.com,-3989631,766 Main St,,New York,CA,20479,USA,Retail,Gold,17-04-2024,German,EUR,LP6678,7943,FALSE,FALSE,TRUE,Active
20097,CUST020097,Jennifer,Miller,Jennifer Miller,Male,22-05-1984,jennifer.miller20097@example.com,-9169222,979 Main St,,Chicago,KA,23734,UK,Retail,Platinum,21-02-2018,English,CNY,LP9817,4951,TRUE,FALSE,TRUE,Inactive
20098,CUST020098,Thomas,Williams,Thomas Williams,Male,14-04-1976,thomas.williams20098@example.com,-2623294,566 Main St,,Pune,SH,60821,China,Corporate,Standard,13-06-2023,Chinese,CNY,LP3053,4222,FALSE,TRUE,TRUE,Inactive
20099,CUST020099,Richard,Rodriguez,Richard Rodriguez,Male,09-02-1994,richard.rodriguez20099@example.com,-9295895,129 Main St,,Hanoi,HN,95698,Vietnam,Wholesale,Standard,16-08-2018,German,CNY,LP6205,5732,FALSE,TRUE,FALSE,Inactive
20100,CUST020100,William,Miller,William Miller,Female,04-10-1971,william.miller20100@example.com,-8079241,612 Main St,,Shanghai,BE,60145,USA,Online,Standard,26-11-2020,German,EUR,LP2213,6054,TRUE,TRUE,TRUE,Active
20101,CUST020101,Thomas,Johnson,Thomas Johnson,Female,15-01-1989,thomas.johnson20101@example.com,-4628005,64 Main St,,Shanghai,MH,62798,China,Online,Platinum,04-08-2018,English,INR,LP5398,1284,TRUE,TRUE,TRUE,Active
20102,CUST020102,Barbara,Martinez,Barbara Martinez,Female,03-03-2009,barbara.martinez20102@example.com,-8010167,732 Main St,,Berlin,HN,92020,UK,Wholesale,Platinum,19-12-2018,English,INR,LP2306,2537,TRUE,TRUE,FALSE,Inactive
20103,CUST020103,Elizabeth,Rodriguez,Elizabeth Rodriguez,Male,19-09-2013,elizabeth.rodriguez20103@example.com,-9003237,817 Main St,,Mumbai,MH,42210,UK,Online,Standard,16-12-2023,German,EUR,LP2899,4851,FALSE,FALSE,FALSE,Inactive
20104,CUST020104,David,Johnson,David Johnson,Male,06-09-1965,david.johnson20104@example.com,-5617045,304 Main St,,Berlin,WA,26882,Vietnam,Corporate,Standard,18-05-2022,English,INR,LP1824,2075,TRUE,TRUE,TRUE,Active
20105,CUST020105,Richard,Martinez,Richard Martinez,Female,19-09-1985,richard.martinez20105@example.com,-4911646,193 Main St,,Shanghai,HN,26807,Germany,Retail,Platinum,06-03-2020,German,INR,LP2939,605,FALSE,FALSE,FALSE,Inactive
20106,CUST020106,David,Smith,David Smith,Male,08-05-1998,david.smith20106@example.com,-5544314,936 Main St,,Chicago,IL,86706,Germany,Wholesale,Gold,06-12-2021,German,INR,LP8361,8913,FALSE,FALSE,TRUE,Active
20107,CUST020107,Susan,Brown,Susan Brown,Male,15-10-1987,susan.brown20107@example.com,-2623706,780 Main St,,Hanoi,HN,56592,India,Corporate,Silver,19-07-2019,Hindi,USD,LP1072,157,TRUE,FALSE,FALSE,Active
20108,CUST020108,Charles,Brown,Charles Brown,Male,02-09-1987,charles.brown20108@example.com,-5016742,363 Main St,,Shanghai,SH,86663,UK,Wholesale,Gold,14-05-2024,English,EUR,LP5044,7418,TRUE,FALSE,FALSE,Inactive
20109,CUST020109,David,Williams,David Williams,Female,26-10-2006,david.williams20109@example.com,-8761502,271 Main St,,Shanghai,WA,31630,Vietnam,Retail,Platinum,30-03-2022,Chinese,EUR,LP8726,4610,TRUE,FALSE,TRUE,Active
