CustomerID,CustomerNumber,FirstName,LastName,FullName,Gender,DateOfBirth,Email,PhoneNumber,AddressLine1,AddressLine2,City,StateProvince,PostalCode,Country,CustomerSegment,CustomerCategory,RegistrationDate,PreferredLanguage,PreferredCurrency,LoyaltyProgramID,LoyaltyPoints,MarketingOptIn,EmailOptIn,SMSOptIn,CustomerStatus
71,CUST000071,Mary,Miller,Mary Miller,Female,13-09-1964,mary.miller71@example.com,-5101887,18 Main St,,Seattle,MH,59751,India,Corporate,Silver,02-07-2019,Hindi,USD,LP2978,299,TRUE,FALSE,TRUE,Inactive
72,CUST000072,Elizabeth,Williams,Elizabeth Williams,Male,16-09-1977,elizabeth.williams72@example.com,-8093516,201 Main St,,Shanghai,CA,29646,China,Online,Gold,02-01-2021,English,INR,LP3288,193,FALSE,FALSE,FALSE,Inactive
73,CUST000073,Thomas,Miller,Thomas Miller,Male,14-02-1972,thomas.miller73@example.com,-6347156,90 Main St,,Berlin,BE,83416,Vietnam,Wholesale,Silver,12-08-2021,English,USD,LP8287,1240,FALSE,TRUE,FALSE,Active
74,CUST000074,Elizabeth,Smith,Elizabeth Smith,Female,14-09-1997,elizabeth.smith74@example.com,-7807031,177 Main St,,Mumbai,NY,85949,Vietnam,Retail,Standard,05-10-2018,German,EUR,LP9520,6913,FALSE,FALSE,FALSE,Inactive
75,CUST000075,Robert,Brown,Robert Brown,Female,22-05-1963,robert.brown75@example.com,-1333230,726 Main St,,Chicago,CA,54506,USA,Online,Platinum,08-04-2018,Chinese,CNY,LP3863,8058,FALSE,TRUE,TRUE,Inactive
76,CUST000076,Thomas,Brown,Thomas Brown,Female,05-07-2009,thomas.brown76@example.com,-8848629,264 Main St,,Hanoi,IL,23512,Vietnam,Online,Standard,27-07-2019,English,INR,LP6634,7461,TRUE,FALSE,TRUE,Inactive
77,CUST000077,Thomas,Miller,Thomas Miller,Female,02-01-1981,thomas.miller77@example.com,-3408433,484 Main St,,London,IL,86354,USA,Corporate,Platinum,31-07-2024,English,CNY,LP4820,2523,FALSE,TRUE,FALSE,Inactive
78,CUST000078,Sarah,Rodriguez,Sarah Rodriguez,Female,31-03-2007,sarah.rodriguez78@example.com,-6208926,964 Main St,,London,SH,11423,India,Wholesale,Platinum,06-01-2018,English,EUR,LP2915,2660,TRUE,TRUE,TRUE,Active
79,CUST000079,Thomas,Johnson,Thomas Johnson,Male,01-04-2001,thomas.johnson79@example.com,-9636362,12 Main St,,Hanoi,MH,34708,USA,Online,Platinum,07-04-2022,Hindi,EUR,LP1643,1022,TRUE,TRUE,FALSE,Inactive
80,CUST000080,Thomas,Smith,Thomas Smith,Male,21-03-1994,thomas.smith80@example.com,-4788361,824 Main St,,Mumbai,NY,53447,India,Wholesale,Platinum,28-02-2019,Chinese,USD,LP1370,1083,FALSE,FALSE,TRUE,Active
81,CUST000081,John,Smith,John Smith,Female,06-02-1996,john.smith81@example.com,-6726656,836 Main St,,Hanoi,MH,16968,Vietnam,Online,Standard,31-05-2018,Hindi,INR,LP3063,2436,FALSE,TRUE,TRUE,Active
82,CUST000082,Jennifer,Miller,Jennifer Miller,Female,25-08-1965,jennifer.miller82@example.com,-7989752,656 Main St,,Hanoi,TX,28917,UK,Wholesale,Platinum,09-11-2018,Chinese,EUR,LP1242,6856,FALSE,TRUE,TRUE,Inactive
83,CUST000083,Linda,Jones,Linda Jones,Male,12-07-1978,linda.jones83@example.com,-3459326,209 Main St,,San Francisco,WA,20438,Germany,Wholesale,Gold,11-04-2020,Hindi,USD,LP3076,4848,TRUE,FALSE,TRUE,Active
84,CUST000084,Jennifer,Jones,Jennifer Jones,Male,12-06-1963,jennifer.jones84@example.com,-9330629,110 Main St,,Hanoi,IL,15516,China,Retail,Platinum,01-09-2020,German,EUR,LP7536,359,TRUE,TRUE,TRUE,Inactive
85,CUST000085,Patricia,Williams,Patricia Williams,Male,02-05-1960,patricia.williams85@example.com,-3933205,285 Main St,,San Francisco,TX,46827,China,Corporate,Gold,20-05-2018,Chinese,USD,LP5761,3034,FALSE,TRUE,TRUE,Active
86,CUST000086,Charles,Miller,Charles Miller,Male,30-10-1996,charles.miller86@example.com,-7691711,263 Main St,,London,HN,88558,UK,Corporate,Gold,16-08-2018,Hindi,INR,LP3352,8607,TRUE,TRUE,TRUE,Inactive
87,CUST000087,Jennifer,Miller,Jennifer Miller,Female,02-10-2002,jennifer.miller87@example.com,-7809512,115 Main St,,Hanoi,MH,12182,Vietnam,Wholesale,Gold,21-08-2024,English,INR,LP1351,4310,FALSE,TRUE,TRUE,Active
88,CUST000088,Michael,Miller,Michael Miller,Female,28-12-1997,michael.miller88@example.com,-2459869,906 Main St,,Chicago,CA,77583,China,Wholesale,Standard,24-11-2021,English,CNY,LP3778,6917,FALSE,FALSE,TRUE,Active
89,CUST000089,Susan,Rodriguez,Susan Rodriguez,Female,14-08-1982,susan.rodriguez89@example.com,-8351647,119 Main St,,New York,KA,46541,Germany,Corporate,Standard,16-08-2021,Hindi,EUR,LP8614,895,TRUE,TRUE,FALSE,Active
90,CUST000090,Richard,Johnson,Richard Johnson,Female,15-08-1972,richard.johnson90@example.com,-6660466,766 Main St,,San Francisco,SH,96005,UK,Retail,Gold,04-08-2019,English,EUR,LP5884,1732,FALSE,FALSE,FALSE,Active
91,CUST000091,Richard,Jones,Richard Jones,Female,02-04-1995,richard.jones91@example.com,-3603136,429 Main St,,Shanghai,IL,12931,UK,Retail,Platinum,26-05-2021,Hindi,EUR,LP6398,2676,FALSE,TRUE,FALSE,Active
92,CUST000092,David,Jones,David Jones,Male,02-03-1999,david.jones92@example.com,-9337085,425 Main St,,New York,SH,98298,UK,Corporate,Silver,14-12-2022,German,INR,LP1286,6536,FALSE,FALSE,TRUE,Active
93,CUST000093,Charles,Martinez,Charles Martinez,Female,17-03-1981,charles.martinez93@example.com,-6337774,380 Main St,,Mumbai,NY,36529,USA,Online,Platinum,09-06-2019,English,EUR,LP3197,9278,TRUE,FALSE,FALSE,Inactive
94,CUST000094,James,Smith,James Smith,Female,27-08-1988,james.smith94@example.com,-1390095,183 Main St,,Seattle,KA,21617,Vietnam,Corporate,Silver,30-06-2020,Hindi,INR,LP6169,9604,FALSE,FALSE,TRUE,Inactive
95,CUST000095,Michael,Martinez,Michael Martinez,Female,02-04-1971,michael.martinez95@example.com,-1363955,651 Main St,,Berlin,HN,17866,UK,Wholesale,Platinum,03-01-2022,Chinese,EUR,LP9976,4027,TRUE,TRUE,FALSE,Inactive
96,CUST000096,Michael,Garcia,Michael Garcia,Female,29-04-1989,michael.garcia96@example.com,-9083788,152 Main St,,Shanghai,WA,40376,China,Corporate,Silver,15-02-2024,German,USD,LP3730,9492,FALSE,TRUE,TRUE,Inactive
97,CUST000097,James,Miller,James Miller,Male,19-07-1970,james.miller97@example.com,-5203969,107 Main St,,Chicago,HN,35703,Vietnam,Retail,Platinum,14-11-2019,Chinese,USD,LP2248,9288,FALSE,TRUE,FALSE,Active
98,CUST000098,Susan,Martinez,Susan Martinez,Female,20-02-2011,susan.martinez98@example.com,-7329325,789 Main St,,Pune,CA,78884,India,Wholesale,Platinum,09-10-2024,Chinese,CNY,LP2588,9765,FALSE,TRUE,FALSE,Active
99,CUST000099,Richard,Jones,Richard Jones,Female,23-06-1979,richard.jones99@example.com,-1941526,686 Main St,,Pune,SH,89213,UK,Retail,Silver,18-12-2021,English,CNY,LP1120,1511,FALSE,TRUE,TRUE,Inactive
100,CUST000100,Barbara,Smith,Barbara Smith,Female,19-02-1994,barbara.smith100@example.com,-9325849,210 Main St,,Seattle,BE,47832,China,Wholesale,Standard,21-05-2022,Chinese,CNY,LP6887,5137,TRUE,FALSE,TRUE,Inactive
101,CUST000101,Karen,Rodriguez,Karen Rodriguez,Female,07-03-1971,karen.rodriguez101@example.com,-7232596,265 Main St,,Mumbai,SH,44792,India,Wholesale,Silver,02-03-2023,German,USD,LP3918,8204,FALSE,TRUE,FALSE,Active
102,CUST000102,Joseph,Brown,Joseph Brown,Female,31-01-1967,joseph.brown102@example.com,-2494578,837 Main St,,Berlin,KA,82041,Vietnam,Retail,Standard,19-04-2024,Hindi,CNY,LP5906,2514,TRUE,TRUE,FALSE,Active
103,CUST000103,Linda,Martinez,Linda Martinez,Male,18-01-2007,linda.martinez103@example.com,-6030453,470 Main St,,New York,BE,70554,Germany,Online,Platinum,26-02-2024,Hindi,USD,LP7618,1717,FALSE,FALSE,FALSE,Active
104,CUST000104,Robert,Davis,Robert Davis,Female,03-06-1967,robert.davis104@example.com,-7014355,913 Main St,,Berlin,SH,93916,UK,Online,Gold,02-06-2018,English,EUR,LP4042,7403,TRUE,FALSE,TRUE,Active
105,CUST000105,Charles,Rodriguez,Charles Rodriguez,Female,28-09-1997,charles.rodriguez105@example.com,-7196100,196 Main St,,Mumbai,HN,30966,India,Wholesale,Platinum,11-07-2021,Hindi,INR,LP1510,9173,TRUE,TRUE,TRUE,Active
106,CUST000106,Barbara,Johnson,Barbara Johnson,Male,31-05-2008,barbara.johnson106@example.com,-6456676,222 Main St,,Seattle,WA,88492,UK,Retail,Gold,19-12-2018,Chinese,USD,LP6920,7913,TRUE,FALSE,FALSE,Inactive
107,CUST000107,Linda,Garcia,Linda Garcia,Female,21-02-2012,linda.garcia107@example.com,-7306243,566 Main St,,London,NY,69511,India,Retail,Gold,23-09-2020,German,CNY,LP1389,4757,FALSE,FALSE,TRUE,Inactive
108,CUST000108,David,Jones,David Jones,Male,09-03-1978,david.jones108@example.com,-6134228,480 Main St,,Seattle,WA,21555,China,Retail,Silver,19-06-2024,Chinese,EUR,LP7821,4505,FALSE,FALSE,TRUE,Active
109,CUST000109,Jennifer,Brown,Jennifer Brown,Male,31-07-2006,jennifer.brown109@example.com,-3819914,244 Main St,,Seattle,KA,43096,India,Retail,Silver,09-02-2021,Hindi,INR,LP6228,6923,FALSE,FALSE,FALSE,Inactive
110,CUST000110,Joseph,Smith,Joseph Smith,Male,11-09-1962,joseph.smith110@example.com,-2632625,285 Main St,,London,IL,95871,India,Corporate,Gold,01-05-2023,English,INR,LP9602,6543,TRUE,FALSE,TRUE,Active
