CustomerID,CustomerNumber,FirstName,LastName,FullName,Gender,DateOfBirth,Email,PhoneNumber,AddressLine1,AddressLine2,City,StateProvince,PostalCode,Country,CustomerSegment,CustomerCategory,RegistrationDate,PreferredLanguage,PreferredCurrency,LoyaltyProgramID,LoyaltyPoints,MarketingOptIn,EmailOptIn,SMSOptIn,CustomerStatus
10014,CUST010014,Elizabeth,Jones,Elizabeth Jones,Female,03-05-1995,elizabeth.jones10014@example.com,-2407196,927 Main St,,New York,HN,87790,India,Retail,Standard,17-12-2021,German,EUR,LP7589,1700,TRUE,TRUE,FALSE,Active
10015,CUST010015,James,Davis,James Davis,Female,20-10-1991,james.davis10015@example.com,-2191114,757 Main St,,New York,NY,96999,USA,Online,Platinum,14-09-2019,Chinese,CNY,LP5413,1547,TRUE,FALSE,TRUE,Inactive
10016,CUST010016,Richard,Williams,Richard Williams,Female,08-02-2013,richard.williams10016@example.com,-7055631,601 Main St,,Pune,TX,97029,India,Online,Gold,08-08-2020,English,CNY,LP4661,5278,TRUE,FALSE,FALSE,Active
10017,CUST010017,Mary,Jones,Mary Jones,Female,25-07-1976,mary.jones10017@example.com,-1107652,512 Main St,,London,MH,22643,Vietnam,Corporate,Platinum,12-11-2018,English,INR,LP6259,7015,FALSE,FALSE,TRUE,Active
10018,CUST010018,Susan,Smith,Susan Smith,Female,29-11-2006,susan.smith10018@example.com,-8441065,532 Main St,,Berlin,CA,78361,India,Online,Standard,26-07-2023,Hindi,EUR,LP3562,9475,TRUE,FALSE,TRUE,Active
10019,CUST010019,Robert,Williams,Robert Williams,Female,04-01-2003,robert.williams10019@example.com,-8147949,431 Main St,,Seattle,CA,84777,USA,Wholesale,Gold,01-05-2021,English,CNY,LP7756,3034,FALSE,TRUE,FALSE,Active
10020,CUST010020,Karen,Davis,Karen Davis,Male,25-11-1990,karen.davis10020@example.com,-5502152,620 Main St,,Berlin,CA,71787,USA,Corporate,Platinum,24-10-2023,Chinese,CNY,LP1721,7231,TRUE,TRUE,FALSE,Active
10021,CUST010021,Patricia,Smith,Patricia Smith,Male,03-07-1961,patricia.smith10021@example.com,-1702230,909 Main St,,Chicago,WA,79195,Vietnam,Online,Gold,21-02-2023,Hindi,EUR,LP9179,2201,FALSE,FALSE,TRUE,Inactive
10022,CUST010022,Susan,Jones,Susan Jones,Female,01-02-1977,susan.jones10022@example.com,-7445428,882 Main St,,Berlin,NY,82862,Germany,Retail,Gold,12-06-2018,English,EUR,LP5862,5851,TRUE,FALSE,FALSE,Active
10023,CUST010023,John,Miller,John Miller,Female,12-09-2005,john.miller10023@example.com,-8616377,64 Main St,,Berlin,NY,87995,Vietnam,Retail,Platinum,06-04-2022,Hindi,USD,LP8646,1071,FALSE,TRUE,TRUE,Active
10024,CUST010024,Barbara,Miller,Barbara Miller,Female,04-02-1995,barbara.miller10024@example.com,-7690035,387 Main St,,Chicago,TX,46670,India,Online,Gold,17-02-2021,German,CNY,LP1635,8994,FALSE,TRUE,TRUE,Active
10025,CUST010025,Thomas,Davis,Thomas Davis,Female,04-10-1963,thomas.davis10025@example.com,-9961022,895 Main St,,Berlin,MH,58762,Vietnam,Corporate,Standard,13-09-2023,Chinese,CNY,LP7303,8383,FALSE,TRUE,TRUE,Active
10026,CUST010026,James,Davis,James Davis,Female,22-05-1975,james.davis10026@example.com,-7250734,853 Main St,,London,HN,13796,China,Online,Platinum,18-10-2020,English,CNY,LP6442,5052,TRUE,TRUE,FALSE,Inactive
10027,CUST010027,Richard,Garcia,Richard Garcia,Male,26-05-2003,richard.garcia10027@example.com,-3066960,110 Main St,,Mumbai,NY,99538,Vietnam,Retail,Platinum,10-04-2023,Chinese,USD,LP5837,5600,TRUE,FALSE,TRUE,Active
10028,CUST010028,Linda,Johnson,Linda Johnson,Male,17-04-1967,linda.johnson10028@example.com,-7550522,883 Main St,,New York,BE,92147,USA,Retail,Standard,20-08-2023,Chinese,CNY,LP7855,5271,FALSE,TRUE,FALSE,Inactive
10029,CUST010029,Robert,Martinez,Robert Martinez,Female,17-02-1966,robert.martinez10029@example.com,-9763253,722 Main St,,Seattle,CA,36982,USA,Wholesale,Gold,29-10-2021,German,USD,LP8716,2070,FALSE,FALSE,FALSE,Inactive
10030,CUST010030,Elizabeth,Smith,Elizabeth Smith,Male,15-02-1991,elizabeth.smith10030@example.com,-6797842,929 Main St,,London,IL,98057,India,Wholesale,Gold,03-08-2018,German,EUR,LP7176,3399,TRUE,TRUE,FALSE,Inactive
10031,CUST010031,Jessica,Davis,Jessica Davis,Male,03-11-1969,jessica.davis10031@example.com,-8115097,656 Main St,,Berlin,IL,12455,Germany,Corporate,Gold,23-09-2022,Hindi,USD,LP5589,7469,TRUE,TRUE,FALSE,Active
10032,CUST010032,Michael,Johnson,Michael Johnson,Male,28-04-1969,michael.johnson10032@example.com,-9870159,621 Main St,,Shanghai,IL,70465,Germany,Online,Standard,06-05-2018,English,USD,LP7271,1096,TRUE,FALSE,TRUE,Inactive
10033,CUST010033,John,Johnson,John Johnson,Male,11-08-1997,john.johnson10033@example.com,-3764916,290 Main St,,Hanoi,WA,26140,India,Online,Silver,07-06-2024,German,USD,LP5775,5441,TRUE,FALSE,TRUE,Active
10034,CUST010034,William,Brown,William Brown,Female,15-11-1990,william.brown10034@example.com,-7108297,893 Main St,,Chicago,BE,13807,India,Corporate,Platinum,03-08-2024,German,INR,LP8271,3499,TRUE,TRUE,TRUE,Active
10035,CUST010035,Robert,Rodriguez,Robert Rodriguez,Male,28-03-1967,robert.rodriguez10035@example.com,-5094411,365 Main St,,San Francisco,SH,28541,China,Corporate,Standard,29-06-2023,German,CNY,LP6175,6355,TRUE,TRUE,TRUE,Inactive
10036,CUST010036,Michael,Miller,Michael Miller,Male,24-05-2004,michael.miller10036@example.com,-9937068,79 Main St,,Chicago,SH,24180,USA,Retail,Gold,17-01-2024,English,USD,LP1281,7382,FALSE,TRUE,FALSE,Active
10037,CUST010037,Barbara,Smith,Barbara Smith,Male,21-06-1978,barbara.smith10037@example.com,-4926796,297 Main St,,London,KA,29390,USA,Retail,Gold,11-01-2018,Hindi,EUR,LP4480,3445,TRUE,FALSE,TRUE,Inactive
10038,CUST010038,Elizabeth,Williams,Elizabeth Williams,Male,07-02-1969,elizabeth.williams10038@example.com,-2673221,759 Main St,,Seattle,KA,62786,Germany,Retail,Silver,08-04-2024,German,INR,LP4279,3277,FALSE,FALSE,TRUE,Inactive
10039,CUST010039,Susan,Garcia,Susan Garcia,Female,11-12-1981,susan.garcia10039@example.com,-2351222,15 Main St,,Berlin,IL,55258,Vietnam,Wholesale,Silver,05-05-2021,German,USD,LP8205,1600,TRUE,FALSE,TRUE,Inactive
10040,CUST010040,Jessica,Garcia,Jessica Garcia,Male,21-02-1996,jessica.garcia10040@example.com,-4243599,938 Main St,,Seattle,TX,86380,Vietnam,Online,Platinum,02-09-2024,Hindi,EUR,LP3980,5617,TRUE,TRUE,FALSE,Active
10041,CUST010041,Susan,Jones,Susan Jones,Female,30-03-1965,susan.jones10041@example.com,-2523936,576 Main St,,Shanghai,NY,39718,China,Corporate,Standard,29-05-2024,English,INR,LP5686,8786,FALSE,FALSE,TRUE,Inactive
10042,CUST010042,Mary,Jones,Mary Jones,Female,03-07-1977,mary.jones10042@example.com,-8418001,260 Main St,,Berlin,TX,37884,Vietnam,Wholesale,Platinum,15-02-2024,German,INR,LP8594,4812,TRUE,FALSE,TRUE,Active
10043,CUST010043,Thomas,Martinez,Thomas Martinez,Male,13-03-1986,thomas.martinez10043@example.com,-1962963,597 Main St,,Chicago,CA,77766,USA,Retail,Silver,15-10-2022,Chinese,INR,LP4593,3318,FALSE,TRUE,FALSE,Active
10044,CUST010044,Jessica,Jones,Jessica Jones,Female,15-08-2011,jessica.jones10044@example.com,-4575178,423 Main St,,Hanoi,HN,78223,Vietnam,Wholesale,Silver,11-06-2021,Chinese,INR,LP1603,3299,TRUE,TRUE,TRUE,Active
10045,CUST010045,Mary,Rodriguez,Mary Rodriguez,Male,05-05-1971,mary.rodriguez10045@example.com,-4088206,460 Main St,,New York,BE,37719,Germany,Wholesale,Standard,13-10-2022,English,CNY,LP5303,5054,FALSE,TRUE,TRUE,Inactive
10046,CUST010046,Robert,Miller,Robert Miller,Female,10-06-1964,robert.miller10046@example.com,-5846411,265 Main St,,Mumbai,HN,78568,India,Corporate,Standard,17-12-2018,English,CNY,LP3138,9737,FALSE,TRUE,TRUE,Inactive
10047,CUST010047,Susan,Brown,Susan Brown,Female,10-10-2009,susan.brown10047@example.com,-5945342,452 Main St,,Chicago,NY,74174,Germany,Online,Platinum,17-06-2018,German,USD,LP1126,1690,TRUE,TRUE,TRUE,Active
10048,CUST010048,Richard,Johnson,Richard Johnson,Female,17-04-1999,richard.johnson10048@example.com,-4600638,586 Main St,,Chicago,NY,82929,China,Retail,Standard,26-11-2019,Hindi,EUR,LP1530,5314,FALSE,FALSE,TRUE,Inactive
10049,CUST010049,Michael,Martinez,Michael Martinez,Male,09-06-2004,michael.martinez10049@example.com,-7832642,520 Main St,,Pune,HN,38932,USA,Wholesale,Gold,22-10-2022,English,EUR,LP9018,8746,TRUE,TRUE,TRUE,Active
10050,CUST010050,Linda,Johnson,Linda Johnson,Male,11-01-2006,linda.johnson10050@example.com,-7497540,658 Main St,,Seattle,BE,92867,Germany,Corporate,Gold,27-09-2020,German,EUR,LP8082,8106,FALSE,TRUE,TRUE,Active
10051,CUST010051,Elizabeth,Davis,Elizabeth Davis,Male,15-12-1971,elizabeth.davis10051@example.com,-9342018,315 Main St,,Hanoi,HN,52108,UK,Corporate,Silver,27-07-2018,German,EUR,LP1094,2315,TRUE,TRUE,TRUE,Inactive
10052,CUST010052,Patricia,Martinez,Patricia Martinez,Female,06-12-1969,patricia.martinez10052@example.com,-4189724,301 Main St,,Hanoi,IL,94799,Germany,Retail,Platinum,30-03-2022,Chinese,INR,LP4382,8153,FALSE,TRUE,TRUE,Inactive
10053,CUST010053,James,Davis,James Davis,Male,10-01-1993,james.davis10053@example.com,-1148948,277 Main St,,Pune,TX,53512,China,Corporate,Standard,07-07-2021,Hindi,INR,LP2823,4506,FALSE,FALSE,FALSE,Inactive
10054,CUST010054,Susan,Johnson,Susan Johnson,Female,17-12-2011,susan.johnson10054@example.com,-3181760,615 Main St,,Chicago,CA,14005,UK,Corporate,Gold,17-09-2023,Chinese,EUR,LP9798,4854,TRUE,FALSE,TRUE,Inactive
10055,CUST010055,Karen,Brown,Karen Brown,Male,28-05-1969,karen.brown10055@example.com,-6916864,314 Main St,,Pune,HN,42743,UK,Retail,Gold,12-08-2022,Hindi,INR,LP4387,3355,TRUE,TRUE,TRUE,Active
10056,CUST010056,Patricia,Brown,Patricia Brown,Female,24-12-1963,patricia.brown10056@example.com,-1256202,824 Main St,,San Francisco,BE,31356,China,Retail,Standard,31-05-2023,Hindi,EUR,LP7394,3843,FALSE,TRUE,FALSE,Active
10057,CUST010057,Thomas,Davis,Thomas Davis,Male,24-07-1989,thomas.davis10057@example.com,-7410939,943 Main St,,Hanoi,KA,85400,India,Corporate,Silver,15-01-2022,Hindi,INR,LP3102,6510,TRUE,FALSE,FALSE,Inactive
10058,CUST010058,James,Williams,James Williams,Female,19-08-2002,james.williams10058@example.com,-3576656,843 Main St,,Mumbai,CA,13024,China,Corporate,Silver,13-11-2019,Chinese,USD,LP6529,3537,TRUE,TRUE,TRUE,Inactive
10059,CUST010059,Richard,Miller,Richard Miller,Female,27-02-1996,richard.miller10059@example.com,-7029319,305 Main St,,Chicago,NY,27818,Vietnam,Online,Gold,17-01-2024,English,EUR,LP6146,4772,FALSE,FALSE,TRUE,Active
10060,CUST010060,David,Martinez,David Martinez,Female,03-08-1996,david.martinez10060@example.com,-7199453,547 Main St,,Mumbai,NY,54579,UK,Online,Gold,26-03-2020,Hindi,USD,LP3694,9209,FALSE,FALSE,TRUE,Active
10061,CUST010061,Karen,Johnson,Karen Johnson,Female,30-04-1985,karen.johnson10061@example.com,-4560709,131 Main St,,Chicago,IL,58149,UK,Corporate,Standard,26-04-2024,Chinese,CNY,LP4799,2296,FALSE,TRUE,FALSE,Active
10062,CUST010062,William,Davis,William Davis,Female,26-12-1968,william.davis10062@example.com,-6696625,473 Main St,,Shanghai,KA,54457,India,Online,Silver,05-05-2019,English,EUR,LP6143,8968,FALSE,FALSE,FALSE,Active
10063,CUST010063,Robert,Smith,Robert Smith,Female,14-09-2010,robert.smith10063@example.com,-6357957,678 Main St,,Pune,WA,77383,China,Retail,Platinum,22-06-2018,Chinese,CNY,LP2060,4478,FALSE,TRUE,TRUE,Inactive
10064,CUST010064,Jessica,Johnson,Jessica Johnson,Male,01-07-1970,jessica.johnson10064@example.com,-8032823,919 Main St,,Shanghai,SH,79026,USA,Online,Standard,06-01-2023,Hindi,EUR,LP3991,8676,TRUE,FALSE,FALSE,Inactive
10065,CUST010065,Barbara,Davis,Barbara Davis,Female,12-10-1991,barbara.davis10065@example.com,-2294324,536 Main St,,New York,WA,23327,Vietnam,Online,Gold,14-08-2020,Hindi,EUR,LP2291,6691,FALSE,FALSE,FALSE,Inactive
10066,CUST010066,Jennifer,Miller,Jennifer Miller,Male,10-04-1995,jennifer.miller10066@example.com,-5541912,458 Main St,,Shanghai,IL,26382,Germany,Corporate,Silver,28-03-2022,German,USD,LP4687,7971,TRUE,FALSE,FALSE,Inactive
10067,CUST010067,Thomas,Davis,Thomas Davis,Male,11-06-2003,thomas.davis10067@example.com,-8684481,697 Main St,,San Francisco,MH,79408,India,Corporate,Standard,22-04-2019,Chinese,USD,LP5370,9242,FALSE,FALSE,FALSE,Active
10068,CUST010068,Mary,Jones,Mary Jones,Female,26-07-1991,mary.jones10068@example.com,-7860916,849 Main St,,Seattle,HN,75177,India,Online,Silver,27-05-2018,Chinese,EUR,LP8979,3102,TRUE,FALSE,TRUE,Inactive
10069,CUST010069,John,Jones,John Jones,Male,09-12-2006,john.jones10069@example.com,-4626707,678 Main St,,Hanoi,KA,30446,UK,Corporate,Platinum,22-09-2022,Chinese,INR,LP7147,2000,FALSE,TRUE,FALSE,Active
10070,CUST010070,Elizabeth,Rodriguez,Elizabeth Rodriguez,Male,19-01-2010,elizabeth.rodriguez10070@example.com,-1614786,42 Main St,,Pune,HN,30548,UK,Online,Platinum,25-11-2021,English,CNY,LP3093,6407,TRUE,FALSE,TRUE,Inactive
10071,CUST010071,William,Rodriguez,William Rodriguez,Female,10-10-1975,william.rodriguez10071@example.com,-3180780,865 Main St,,New York,IL,35089,UK,Corporate,Silver,27-08-2020,Chinese,USD,LP9534,8123,TRUE,FALSE,FALSE,Inactive
10072,CUST010072,Jessica,Garcia,Jessica Garcia,Male,19-02-1995,jessica.garcia10072@example.com,-8708906,573 Main St,,San Francisco,CA,18722,Germany,Corporate,Standard,16-12-2020,English,INR,LP8539,4319,FALSE,FALSE,TRUE,Active
10073,CUST010073,William,Smith,William Smith,Female,04-03-1974,william.smith10073@example.com,-2561383,792 Main St,,Shanghai,SH,99421,UK,Wholesale,Gold,03-04-2018,Chinese,CNY,LP2431,8934,FALSE,TRUE,TRUE,Active
10074,CUST010074,Joseph,Williams,Joseph Williams,Male,31-01-1972,joseph.williams10074@example.com,-3422272,486 Main St,,Chicago,WA,33402,UK,Retail,Standard,28-02-2023,Hindi,INR,LP4786,7412,TRUE,FALSE,TRUE,Inactive
10075,CUST010075,Karen,Smith,Karen Smith,Female,26-05-1978,karen.smith10075@example.com,-8014681,384 Main St,,Berlin,NY,19296,UK,Retail,Gold,04-05-2024,English,INR,LP5163,5185,TRUE,TRUE,FALSE,Active
10076,CUST010076,Michael,Johnson,Michael Johnson,Female,19-06-2011,michael.johnson10076@example.com,-8610656,808 Main St,,San Francisco,SH,82953,Vietnam,Wholesale,Gold,23-09-2019,German,USD,LP4613,3531,FALSE,TRUE,TRUE,Inactive
10077,CUST010077,Sarah,Brown,Sarah Brown,Female,24-11-1962,sarah.brown10077@example.com,-5158553,884 Main St,,Berlin,HN,21954,UK,Wholesale,Silver,17-02-2023,Hindi,EUR,LP7114,7225,TRUE,TRUE,TRUE,Active
10078,CUST010078,Michael,Jones,Michael Jones,Male,22-07-1966,michael.jones10078@example.com,-7710876,420 Main St,,Berlin,HN,12479,India,Online,Standard,30-10-2018,English,USD,LP9717,4140,TRUE,TRUE,FALSE,Inactive
10079,CUST010079,Charles,Johnson,Charles Johnson,Female,03-01-2000,charles.johnson10079@example.com,-3305094,833 Main St,,Pune,WA,42600,USA,Retail,Gold,30-03-2024,German,INR,LP6891,5245,TRUE,FALSE,FALSE,Active
10080,CUST010080,David,Brown,David Brown,Female,24-11-1991,david.brown10080@example.com,-9086349,585 Main St,,London,SH,83619,UK,Corporate,Silver,01-02-2023,German,CNY,LP2198,4211,TRUE,TRUE,TRUE,Inactive
10081,CUST010081,John,Miller,John Miller,Female,09-02-2001,john.miller10081@example.com,-1418498,681 Main St,,Pune,HN,58960,UK,Wholesale,Gold,24-04-2021,German,INR,LP4943,6355,FALSE,TRUE,FALSE,Active
10082,CUST010082,Charles,Brown,Charles Brown,Female,11-02-1960,charles.brown10082@example.com,-8664374,385 Main St,,Shanghai,CA,14041,USA,Wholesale,Standard,05-09-2020,English,USD,LP6172,9362,TRUE,FALSE,FALSE,Inactive
10083,CUST010083,Jennifer,Smith,Jennifer Smith,Male,17-03-1971,jennifer.smith10083@example.com,-5628762,18 Main St,,Mumbai,NY,72087,Vietnam,Retail,Silver,10-04-2020,Chinese,EUR,LP6369,2823,TRUE,TRUE,TRUE,Active
10084,CUST010084,Thomas,Smith,Thomas Smith,Female,10-11-2011,thomas.smith10084@example.com,-1792436,416 Main St,,Pune,MH,47568,Vietnam,Wholesale,Standard,07-07-2020,Chinese,EUR,LP2937,2380,TRUE,TRUE,TRUE,Inactive
10085,CUST010085,Jessica,Jones,Jessica Jones,Female,29-12-1981,jessica.jones10085@example.com,-5059276,602 Main St,,London,TX,85301,Germany,Wholesale,Gold,18-09-2019,Chinese,INR,LP8364,7155,FALSE,TRUE,FALSE,Inactive
10086,CUST010086,Barbara,Davis,Barbara Davis,Male,02-09-1990,barbara.davis10086@example.com,-9596852,969 Main St,,Chicago,IL,72283,USA,Online,Silver,04-02-2021,Chinese,USD,LP5877,9740,FALSE,FALSE,FALSE,Inactive
10087,CUST010087,Linda,Davis,Linda Davis,Male,26-07-1966,linda.davis10087@example.com,-6388298,798 Main St,,New York,NY,54794,UK,Retail,Silver,01-02-2018,English,CNY,LP8474,1238,FALSE,TRUE,TRUE,Inactive
10088,CUST010088,John,Martinez,John Martinez,Female,07-05-1985,john.martinez10088@example.com,-5080179,436 Main St,,Pune,IL,85373,Germany,Corporate,Silver,25-03-2018,Hindi,INR,LP4943,7472,FALSE,TRUE,FALSE,Active
10089,CUST010089,David,Miller,David Miller,Female,27-05-1961,david.miller10089@example.com,-2073122,747 Main St,,Seattle,IL,26955,China,Wholesale,Gold,21-07-2020,German,CNY,LP8379,7078,FALSE,TRUE,FALSE,Active
10090,CUST010090,Charles,Garcia,Charles Garcia,Female,09-07-2004,charles.garcia10090@example.com,-7391783,917 Main St,,Chicago,WA,35421,Vietnam,Corporate,Gold,02-03-2022,German,INR,LP6363,2014,FALSE,TRUE,TRUE,Inactive
10091,CUST010091,Robert,Smith,Robert Smith,Female,25-08-1970,robert.smith10091@example.com,-6885913,522 Main St,,San Francisco,NY,96882,UK,Corporate,Gold,31-07-2024,German,INR,LP9424,5027,FALSE,TRUE,FALSE,Inactive
10092,CUST010092,Joseph,Martinez,Joseph Martinez,Female,26-03-1976,joseph.martinez10092@example.com,-9174826,947 Main St,,Seattle,CA,89969,Germany,Online,Silver,08-10-2018,Hindi,CNY,LP5593,4734,TRUE,FALSE,FALSE,Active
10093,CUST010093,Barbara,Miller,Barbara Miller,Male,26-12-1983,barbara.miller10093@example.com,-2499542,552 Main St,,Shanghai,TX,95563,India,Corporate,Gold,28-04-2021,English,INR,LP2554,5544,FALSE,FALSE,TRUE,Inactive
10094,CUST010094,Charles,Davis,Charles Davis,Female,24-10-1991,charles.davis10094@example.com,-5544875,621 Main St,,Pune,WA,95070,China,Wholesale,Platinum,26-07-2024,German,INR,LP1660,3270,TRUE,TRUE,FALSE,Active
10095,CUST010095,Charles,Garcia,Charles Garcia,Male,17-05-1989,charles.garcia10095@example.com,-6351448,896 Main St,,Pune,BE,68072,UK,Retail,Standard,18-04-2024,Chinese,CNY,LP9829,5898,TRUE,TRUE,FALSE,Active
10096,CUST010096,Michael,Miller,Michael Miller,Female,01-06-1978,michael.miller10096@example.com,-9000875,968 Main St,,Hanoi,BE,35243,India,Wholesale,Standard,12-02-2021,Chinese,USD,LP2567,4383,FALSE,TRUE,TRUE,Inactive
10097,CUST010097,Jennifer,Jones,Jennifer Jones,Male,20-08-1988,jennifer.jones10097@example.com,-8764080,442 Main St,,Mumbai,IL,68225,India,Retail,Silver,22-08-2024,German,CNY,LP9384,5024,FALSE,TRUE,TRUE,Active
10098,CUST010098,Michael,Garcia,Michael Garcia,Female,23-09-2005,michael.garcia10098@example.com,-3021431,427 Main St,,San Francisco,KA,64999,UK,Online,Silver,14-11-2019,English,CNY,LP7460,7481,FALSE,TRUE,FALSE,Active
10099,CUST010099,Elizabeth,Davis,Elizabeth Davis,Male,15-09-1977,elizabeth.davis10099@example.com,-1414668,420 Main St,,San Francisco,NY,53526,India,Corporate,Silver,18-10-2022,German,INR,LP5996,3804,FALSE,FALSE,FALSE,Inactive
10100,CUST010100,Jennifer,Miller,Jennifer Miller,Female,27-11-1979,jennifer.miller10100@example.com,-1354558,701 Main St,,New York,KA,87654,China,Retail,Platinum,17-12-2018,English,INR,LP7119,3369,FALSE,FALSE,TRUE,Active
10101,CUST010101,William,Martinez,William Martinez,Female,25-02-2010,william.martinez10101@example.com,-5968929,269 Main St,,Pune,TX,74250,UK,Wholesale,Platinum,21-02-2019,Chinese,CNY,LP6953,6411,TRUE,FALSE,FALSE,Active
10102,CUST010102,Patricia,Martinez,Patricia Martinez,Male,20-02-2012,patricia.martinez10102@example.com,-4447495,245 Main St,,Mumbai,NY,45749,India,Wholesale,Standard,06-06-2019,English,INR,LP9888,3840,TRUE,TRUE,FALSE,Inactive
10103,CUST010103,Jennifer,Davis,Jennifer Davis,Female,14-11-2010,jennifer.davis10103@example.com,-6177080,114 Main St,,Berlin,BE,26561,India,Corporate,Platinum,14-04-2018,Chinese,USD,LP2960,2328,FALSE,FALSE,TRUE,Inactive
10104,CUST010104,Robert,Brown,Robert Brown,Male,08-02-1975,robert.brown10104@example.com,-7560385,388 Main St,,Seattle,KA,71473,UK,Retail,Platinum,15-12-2020,Hindi,EUR,LP1863,1418,TRUE,FALSE,TRUE,Active
10105,CUST010105,Joseph,Jones,Joseph Jones,Male,26-08-1974,joseph.jones10105@example.com,-9835809,209 Main St,,Pune,SH,84191,China,Wholesale,Platinum,13-05-2023,Chinese,USD,LP7641,8611,TRUE,FALSE,FALSE,Active
10106,CUST010106,David,Martinez,David Martinez,Male,08-02-2009,david.martinez10106@example.com,-1464066,548 Main St,,New York,IL,22276,Vietnam,Corporate,Gold,11-04-2023,Chinese,INR,LP7878,2400,TRUE,FALSE,TRUE,Active
10107,CUST010107,Jennifer,Smith,Jennifer Smith,Female,15-09-1997,jennifer.smith10107@example.com,-9455453,630 Main St,,Hanoi,TX,21367,USA,Online,Silver,27-08-2023,Hindi,CNY,LP6143,1882,TRUE,TRUE,TRUE,Active
10108,CUST010108,Susan,Smith,Susan Smith,Male,05-01-1999,susan.smith10108@example.com,-9530009,816 Main St,,Chicago,CA,69555,Germany,Online,Silver,27-05-2019,Chinese,USD,LP6876,3744,FALSE,TRUE,FALSE,Active
10109,CUST010109,David,Jones,David Jones,Male,23-08-1961,david.jones10109@example.com,-9103344,390 Main St,,Mumbai,TX,42679,India,Retail,Silver,23-09-2021,Chinese,USD,LP1161,5525,FALSE,FALSE,FALSE,Active
10110,CUST010110,James,Johnson,James Johnson,Male,21-03-1985,james.johnson10110@example.com,-4696639,523 Main St,,London,MH,98025,UK,Online,Silver,31-12-2021,Chinese,USD,LP9368,2804,FALSE,TRUE,TRUE,Inactive
